from,to,Δs²,relation,cost
ev_10,ev_61,-2597.07816535611,timelike-irreversible,50.96153613614988
ev_10,ev_62,-2700.0501441756364,timelike-irreversible,51.962006737381074
ev_10,ev_63,-2805.0282579629634,timelike-irreversible,52.96251748135622
ev_10,ev_64,-2912.0125755802137,timelike-irreversible,53.963066773305364
ev_10,ev_65,-3021.0031463699643,timelike-irreversible,54.96365295693113
ev_10,ev_66,-3132.0,timelike-irreversible,55.96427431853289
ev_10,ev_67,-3245.0031463699643,timelike-irreversible,56.964929091239675
ev_10,ev_68,-3360.0125755802133,timelike-irreversible,57.96561545934118
ev_10,ev_69,-3477.028257962964,timelike-irreversible,58.96633156270588
ev_10,ev_70,-3596.0501441756364,timelike-irreversible,59.96707550127517
ev_10,ev_71,-3717.07816535611,timelike-irreversible,60.96784533962234
ev_10,ev_72,-3840.1122333393832,timelike-irreversible,61.968639111565
ev_10,ev_73,-3965.1522409349773,timelike-irreversible,62.96945482481945
ev_10,ev_74,-4092.198062264195,timelike-irreversible,63.97029046568567
ev_10,ev_75,-4221.249553156183,timelike-irreversible,64.97114400375125
ev_10,ev_76,-4352.306551601543,timelike-irreversible,65.97201339660283
ev_10,ev_77,-4485.368878262081,timelike-irreversible,66.97289659453354
ev_10,ev_78,-4620.436337035064,timelike-irreversible,67.97379154523502
ev_10,ev_79,-4757.508715670234,timelike-irreversible,68.97469619846277
ev_10,ev_80,-4896.585786437627,timelike-irreversible,69.97560851066339
ev_10,ev_81,-5037.667306844096,timelike-irreversible,70.97652644955299
ev_10,ev_82,-5180.753020396283,timelike-irreversible,71.97744799863554
ev_10,ev_83,-5325.84265740764,timelike-irreversible,72.97837116165063
ev_10,ev_84,-5472.935935846969,timelike-irreversible,73.9792939669403
ev_10,ev_85,-5622.03256222579,timelike-irreversible,74.98021447172441
ev_10,ev_86,-5773.132232521765,timelike-irreversible,75.98113076627489
ev_10,ev_87,-5926.23463313527,timelike-irreversible,76.98204097797921
ev_10,ev_88,-6081.339441876089,timelike-irreversible,77.98294327528353
ev_10,ev_89,-6238.44632897715,timelike-irreversible,78.98383587150697
ev_10,ev_90,-6397.554958132087,timelike-irreversible,79.98471702851793
ev_10,ev_91,-6558.66498755339,timelike-irreversible,80.98558506026484
ev_10,ev_92,-6721.776071047793,timelike-irreversible,81.98643833615284
ev_10,ev_93,-6886.887859105526,timelike-irreversible,82.98727528425985
ev_10,ev_94,-7054.0,timelike-irreversible,83.98809439438426
ev_10,ev_95,-7223.112140894474,timelike-irreversible,84.9888942209185
ev_10,ev_96,-7394.223928952207,timelike-irreversible,85.98967338554209
ev_10,ev_97,-7567.33501244661,timelike-irreversible,86.99043057972877
ev_10,ev_98,-7742.445041867913,timelike-irreversible,87.99116456706271
ev_10,ev_99,-7919.55367102285,timelike-irreversible,88.99187418535948
ev_10,ev_100,-8098.660558123911,timelike-irreversible,89.99255834858742
ev_10,ev_101,-8279.76536686473,timelike-irreversible,90.99321604858645
ev_10,ev_102,-8462.867767478236,timelike-irreversible,91.99384635658102
ev_10,ev_103,-8647.96743777421,timelike-irreversible,92.99444842448506
ev_10,ev_104,-8835.06406415303,timelike-irreversible,93.99502148599696
ev_10,ev_105,-9024.15734259236,timelike-irreversible,94.99556485748353
ev_10,ev_106,-9215.246979603717,timelike-irreversible,95.99607793865184
ev_10,ev_107,-9408.332693155904,timelike-irreversible,96.99656021300912
ev_10,ev_108,-9603.414213562373,timelike-irreversible,97.9970112481109
ev_10,ev_109,-9800.491284329768,timelike-irreversible,98.9974306955982
ev_10,ev_110,-9999.563662964936,timelike-irreversible,99.99781829102541
ev_10,ev_111,-10200.631121737917,timelike-irreversible,100.99817385348072
ev_11,ev_12,-0.9968536300356332,timelike-irreversible,0.9984255756117394
ev_11,ev_13,-3.987424419786485,timelike-irreversible,1.996853630035633
ev_11,ev_14,-8.971742037036472,timelike-irreversible,2.995286636874086
ev_11,ev_15,-15.949855824363647,timelike-irreversible,3.993727059322363
ev_11,ev_16,-24.9218346438902,timelike-irreversible,4.992177344995889
ev_11,ev_17,-35.887766660616734,timelike-irreversible,5.9906399207945
ev_11,ev_18,-48.84775906502258,timelike-irreversible,6.9891171878158245
ev_11,ev_19,-63.801937735804835,timelike-irreversible,7.9876115163298245
ev_11,ev_20,-80.75044684381751,timelike-irreversible,8.98612524082641
ev_11,ev_21,-99.69344839845657,timelike-irreversible,9.984660655147804
ev_11,ev_22,-120.63112173791852,timelike-irreversible,10.98322000771716
ev_11,ev_23,-143.56366296493607,timelike-irreversible,11.98180549687467
ev_11,ev_24,-168.49128432976633,timelike-irreversible,12.98041926633213
ev_11,ev_25,-195.41421356237308,timelike-irreversible,13.979063400756614
ev_11,ev_26,-224.332693155904,timelike-irreversible,14.97773992149363
ev_11,ev_27,-255.24697960371745,timelike-irreversible,15.976450782439679
ev_11,ev_28,-288.1573425923596,timelike-irreversible,16.97519786607389
ev_11,ev_29,-323.06406415303064,timelike-irreversible,17.973982979657865
ev_11,ev_30,-359.9674377742105,timelike-irreversible,18.97280785161254
ev_11,ev_31,-398.8677674782351,timelike-irreversible,19.971674128080377
ev_11,ev_32,-439.76536686473014,timelike-irreversible,20.970583369680732
ev_11,ev_33,-482.66055812391033,timelike-irreversible,21.969537048465778
ev_11,ev_34,-527.5536710228497,timelike-irreversible,22.968536545083793
ev_11,ev_35,-574.4450418679127,timelike-irreversible,23.96758314615624
ev_11,ev_36,-623.3350124466095,timelike-irreversible,24.966678041874324
ev_11,ev_37,-674.2239289522066,timelike-irreversible,25.965822323820337
ev_11,ev_38,-727.1121408944744,timelike-irreversible,26.96501698301847
ev_11,ev_39,-782.0,timelike-irreversible,27.964262908219126
ev_11,ev_40,-838.8878591055255,timelike-irreversible,28.963560884420367
ev_11,ev_41,-897.7760710477934,timelike-irreversible,29.962911591629297
ev_11,ev_42,-958.6649875533906,timelike-irreversible,30.962315603865783
ev_11,ev_43,-1021.5549581320873,timelike-irreversible,31.961773388410215
ev_11,ev_44,-1086.4463289771502,timelike-irreversible,32.96128530529643
ev_11,ev_45,-1153.3394418760897,timelike-irreversible,33.96085160705028
ev_11,ev_46,-1222.2346331352699,timelike-irreversible,34.96047243867379
ev_11,ev_47,-1293.132232521765,timelike-irreversible,35.96014783787415
ev_11,ev_48,-1366.0325622257897,timelike-irreversible,36.95987773553627
ev_11,ev_49,-1440.9359358469694,timelike-irreversible,37.95966195643699
ev_11,ev_50,-1517.8426574076404,timelike-irreversible,38.959500220198414
ev_11,ev_51,-1596.7530203962824,timelike-irreversible,39.95939214247737
ev_11,ev_52,-1677.667306844096,timelike-irreversible,40.95933723638721
ev_11,ev_53,-1760.585786437627,timelike-irreversible,41.95933491414785
ev_11,ev_54,-1845.5087156702336,timelike-irreversible,42.95938448895926
ev_11,ev_55,-1932.4363370350638,timelike-irreversible,43.95948517709305
ev_11,ev_56,-2021.3688782620814,timelike-irreversible,44.95963610019638
ev_11,ev_57,-2112.3065516015436,timelike-irreversible,45.95983628780181
ev_11,ev_58,-2205.2495531561826,timelike-irreversible,46.96008468003633
ev_11,ev_59,-2300.1980622641954,timelike-irreversible,47.96038013052227
ev_11,ev_60,-2397.1522409349777,timelike-irreversible,48.96072140946227
ev_11,ev_61,-2496.1122333393832,timelike-irreversible,49.96110720690028
ev_11,ev_62,-2597.07816535611,timelike-irreversible,50.96153613614988
ev_11,ev_63,-2700.0501441756364,timelike-irreversible,51.962006737381074
ev_11,ev_64,-2805.0282579629634,timelike-irreversible,52.96251748135622
ev_11,ev_65,-2912.0125755802133,timelike-irreversible,53.963066773305364
ev_11,ev_66,-3021.0031463699643,timelike-irreversible,54.96365295693113
ev_11,ev_67,-3132.0,timelike-irreversible,55.96427431853289
ev_11,ev_68,-3245.0031463699643,timelike-irreversible,56.964929091239675
ev_11,ev_69,-3360.0125755802137,timelike-irreversible,57.96561545934119
ev_11,ev_70,-3477.0282579629634,timelike-irreversible,58.966331562705875
ev_11,ev_71,-3596.0501441756364,timelike-irreversible,59.96707550127517
ev_11,ev_72,-3717.07816535611,timelike-irreversible,60.96784533962234
ev_11,ev_73,-3840.1122333393832,timelike-irreversible,61.968639111565
ev_11,ev_74,-3965.1522409349773,timelike-irreversible,62.96945482481945
ev_11,ev_75,-4092.1980622641954,timelike-irreversible,63.97029046568567
ev_11,ev_76,-4221.249553156183,timelike-irreversible,64.97114400375125
ev_11,ev_77,-4352.306551601543,timelike-irreversible,65.97201339660283
ev_11,ev_78,-4485.368878262081,timelike-irreversible,66.97289659453354
ev_11,ev_79,-4620.436337035064,timelike-irreversible,67.97379154523502
ev_11,ev_80,-4757.508715670234,timelike-irreversible,68.97469619846277
ev_11,ev_81,-4896.585786437627,timelike-irreversible,69.97560851066339
ev_11,ev_82,-5037.667306844096,timelike-irreversible,70.97652644955299
ev_11,ev_83,-5180.753020396282,timelike-irreversible,71.97744799863554
ev_11,ev_84,-5325.842657407641,timelike-irreversible,72.97837116165064
ev_11,ev_85,-5472.935935846969,timelike-irreversible,73.9792939669403
ev_11,ev_86,-5622.03256222579,timelike-irreversible,74.98021447172441
ev_11,ev_87,-5773.132232521765,timelike-irreversible,75.98113076627489
ev_11,ev_88,-5926.23463313527,timelike-irreversible,76.98204097797921
ev_11,ev_89,-6081.339441876089,timelike-irreversible,77.98294327528353
ev_11,ev_90,-6238.44632897715,timelike-irreversible,78.98383587150697
ev_11,ev_91,-6397.554958132087,timelike-irreversible,79.98471702851793
ev_11,ev_92,-6558.664987553391,timelike-irreversible,80.98558506026484
ev_11,ev_93,-6721.776071047793,timelike-irreversible,81.98643833615284
ev_11,ev_94,-6886.887859105526,timelike-irreversible,82.98727528425985
ev_11,ev_95,-7054.0,timelike-irreversible,83.98809439438426
ev_11,ev_96,-7223.112140894475,timelike-irreversible,84.98889422091851
ev_11,ev_97,-7394.223928952207,timelike-irreversible,85.98967338554209
ev_11,ev_98,-7567.33501244661,timelike-irreversible,86.99043057972877
ev_11,ev_99,-7742.445041867913,timelike-irreversible,87.99116456706271
ev_11,ev_100,-7919.55367102285,timelike-irreversible,88.99187418535948
ev_11,ev_101,-8098.66055812391,timelike-irreversible,89.99255834858741
ev_11,ev_102,-8279.76536686473,timelike-irreversible,90.99321604858645
ev_11,ev_103,-8462.867767478234,timelike-irreversible,91.99384635658102
ev_11,ev_104,-8647.96743777421,timelike-irreversible,92.99444842448506
ev_11,ev_105,-8835.064064153032,timelike-irreversible,93.99502148599697
ev_11,ev_106,-9024.15734259236,timelike-irreversible,94.99556485748353
ev_11,ev_107,-9215.246979603717,timelike-irreversible,95.99607793865184
ev_11,ev_108,-9408.332693155904,timelike-irreversible,96.99656021300912
ev_11,ev_109,-9603.414213562373,timelike-irreversible,97.9970112481109
ev_11,ev_110,-9800.491284329766,timelike-irreversible,98.99743069559818
ev_11,ev_111,-9999.563662964936,timelike-irreversible,99.99781829102541
ev_12,ev_13,-0.9968536300356331,timelike-irreversible,0.9984255756117394
ev_12,ev_14,-3.9874244197864854,timelike-irreversible,1.9968536300356332
ev_12,ev_15,-8.971742037036472,timelike-irreversible,2.995286636874086
ev_12,ev_16,-15.949855824363649,timelike-irreversible,3.993727059322363
ev_12,ev_17,-24.9218346438902,timelike-irreversible,4.992177344995889
ev_12,ev_18,-35.887766660616734,timelike-irreversible,5.9906399207945
ev_12,ev_19,-48.84775906502257,timelike-irreversible,6.989117187815824
ev_12,ev_20,-63.801937735804835,timelike-irreversible,7.9876115163298245
ev_12,ev_21,-80.7504468438175,timelike-irreversible,8.986125240826409
ev_12,ev_22,-99.69344839845657,timelike-irreversible,9.984660655147804
ev_12,ev_23,-120.63112173791852,timelike-irreversible,10.98322000771716
ev_12,ev_24,-143.56366296493607,timelike-irreversible,11.98180549687467
ev_12,ev_25,-168.49128432976633,timelike-irreversible,12.98041926633213
ev_12,ev_26,-195.41421356237308,timelike-irreversible,13.979063400756614
ev_12,ev_27,-224.332693155904,timelike-irreversible,14.97773992149363
ev_12,ev_28,-255.24697960371745,timelike-irreversible,15.976450782439679
ev_12,ev_29,-288.1573425923596,timelike-irreversible,16.97519786607389
ev_12,ev_30,-323.0640641530307,timelike-irreversible,17.973982979657865
ev_12,ev_31,-359.96743777421045,timelike-irreversible,18.97280785161254
ev_12,ev_32,-398.8677674782351,timelike-irreversible,19.971674128080377
ev_12,ev_33,-439.7653668647302,timelike-irreversible,20.970583369680735
ev_12,ev_34,-482.66055812391033,timelike-irreversible,21.969537048465778
ev_12,ev_35,-527.5536710228497,timelike-irreversible,22.968536545083793
ev_12,ev_36,-574.4450418679127,timelike-irreversible,23.96758314615624
ev_12,ev_37,-623.3350124466094,timelike-irreversible,24.96667804187432
ev_12,ev_38,-674.2239289522066,timelike-irreversible,25.965822323820337
ev_12,ev_39,-727.1121408944745,timelike-irreversible,26.96501698301847
ev_12,ev_40,-782.0,timelike-irreversible,27.964262908219126
ev_12,ev_41,-838.8878591055256,timelike-irreversible,28.96356088442037
ev_12,ev_42,-897.7760710477935,timelike-irreversible,29.9629115916293
ev_12,ev_43,-958.6649875533905,timelike-irreversible,30.962315603865783
ev_12,ev_44,-1021.5549581320873,timelike-irreversible,31.961773388410215
ev_12,ev_45,-1086.4463289771502,timelike-irreversible,32.96128530529643
ev_12,ev_46,-1153.3394418760895,timelike-irreversible,33.96085160705028
ev_12,ev_47,-1222.2346331352699,timelike-irreversible,34.96047243867379
ev_12,ev_48,-1293.1322325217648,timelike-irreversible,35.960147837874146
ev_12,ev_49,-1366.0325622257897,timelike-irreversible,36.95987773553627
ev_12,ev_50,-1440.9359358469692,timelike-irreversible,37.95966195643698
ev_12,ev_51,-1517.8426574076404,timelike-irreversible,38.959500220198414
ev_12,ev_52,-1596.7530203962826,timelike-irreversible,39.95939214247738
ev_12,ev_53,-1677.667306844096,timelike-irreversible,40.95933723638721
ev_12,ev_54,-1760.585786437627,timelike-irreversible,41.95933491414785
ev_12,ev_55,-1845.5087156702336,timelike-irreversible,42.95938448895926
ev_12,ev_56,-1932.4363370350638,timelike-irreversible,43.95948517709305
ev_12,ev_57,-2021.3688782620816,timelike-irreversible,44.95963610019638
ev_12,ev_58,-2112.3065516015436,timelike-irreversible,45.95983628780181
ev_12,ev_59,-2205.249553156182,timelike-irreversible,46.960084680036324
ev_12,ev_60,-2300.1980622641954,timelike-irreversible,47.96038013052227
ev_12,ev_61,-2397.1522409349773,timelike-irreversible,48.96072140946227
ev_12,ev_62,-2496.1122333393832,timelike-irreversible,49.96110720690028
ev_12,ev_63,-2597.07816535611,timelike-irreversible,50.96153613614988
ev_12,ev_64,-2700.0501441756364,timelike-irreversible,51.962006737381074
ev_12,ev_65,-2805.0282579629634,timelike-irreversible,52.96251748135622
ev_12,ev_66,-2912.0125755802133,timelike-irreversible,53.963066773305364
ev_12,ev_67,-3021.0031463699643,timelike-irreversible,54.96365295693113
ev_12,ev_68,-3132.0,timelike-irreversible,55.96427431853289
ev_12,ev_69,-3245.0031463699643,timelike-irreversible,56.964929091239675
ev_12,ev_70,-3360.0125755802133,timelike-irreversible,57.96561545934118
ev_12,ev_71,-3477.028257962964,timelike-irreversible,58.96633156270588
ev_12,ev_72,-3596.050144175636,timelike-irreversible,59.96707550127516
ev_12,ev_73,-3717.07816535611,timelike-irreversible,60.96784533962234
ev_12,ev_74,-3840.1122333393832,timelike-irreversible,61.968639111565
ev_12,ev_75,-3965.1522409349773,timelike-irreversible,62.96945482481945
ev_12,ev_76,-4092.198062264195,timelike-irreversible,63.97029046568567
ev_12,ev_77,-4221.249553156183,timelike-irreversible,64.97114400375125
ev_12,ev_78,-4352.306551601543,timelike-irreversible,65.97201339660283
ev_12,ev_79,-4485.368878262081,timelike-irreversible,66.97289659453354
ev_12,ev_80,-4620.436337035064,timelike-irreversible,67.97379154523502
ev_12,ev_81,-4757.508715670234,timelike-irreversible,68.97469619846277
ev_12,ev_82,-4896.585786437627,timelike-irreversible,69.97560851066339
ev_12,ev_83,-5037.667306844096,timelike-irreversible,70.97652644955299
ev_12,ev_84,-5180.753020396282,timelike-irreversible,71.97744799863554
ev_12,ev_85,-5325.84265740764,timelike-irreversible,72.97837116165063
ev_12,ev_86,-5472.935935846969,timelike-irreversible,73.9792939669403
ev_12,ev_87,-5622.03256222579,timelike-irreversible,74.98021447172441
ev_12,ev_88,-5773.132232521764,timelike-irreversible,75.98113076627489
ev_12,ev_89,-5926.234633135269,timelike-irreversible,76.9820409779792
ev_12,ev_90,-6081.339441876089,timelike-irreversible,77.98294327528353
ev_12,ev_91,-6238.44632897715,timelike-irreversible,78.98383587150697
ev_12,ev_92,-6397.554958132087,timelike-irreversible,79.98471702851793
ev_12,ev_93,-6558.66498755339,timelike-irreversible,80.98558506026484
ev_12,ev_94,-6721.776071047794,timelike-irreversible,81.98643833615286
ev_12,ev_95,-6886.887859105525,timelike-irreversible,82.98727528425985
ev_12,ev_96,-7054.0,timelike-irreversible,83.98809439438426
ev_12,ev_97,-7223.112140894475,timelike-irreversible,84.98889422091851
ev_12,ev_98,-7394.223928952207,timelike-irreversible,85.98967338554209
ev_12,ev_99,-7567.33501244661,timelike-irreversible,86.99043057972877
ev_12,ev_100,-7742.445041867913,timelike-irreversible,87.99116456706271
ev_12,ev_101,-7919.55367102285,timelike-irreversible,88.99187418535948
ev_12,ev_102,-8098.660558123911,timelike-irreversible,89.99255834858742
ev_12,ev_103,-8279.76536686473,timelike-irreversible,90.99321604858645
ev_12,ev_104,-8462.867767478236,timelike-irreversible,91.99384635658102
ev_12,ev_105,-8647.96743777421,timelike-irreversible,92.99444842448506
ev_12,ev_106,-8835.06406415303,timelike-irreversible,93.99502148599696
ev_12,ev_107,-9024.15734259236,timelike-irreversible,94.99556485748353
ev_12,ev_108,-9215.246979603717,timelike-irreversible,95.99607793865184
ev_12,ev_109,-9408.332693155904,timelike-irreversible,96.99656021300912
ev_12,ev_110,-9603.414213562372,timelike-irreversible,97.99701124811088
ev_12,ev_111,-9800.491284329766,timelike-irreversible,98.99743069559818
ev_13,ev_14,-0.9968536300356332,timelike-irreversible,0.9984255756117394
ev_13,ev_15,-3.9874244197864854,timelike-irreversible,1.9968536300356332
ev_13,ev_16,-8.971742037036472,timelike-irreversible,2.995286636874086
ev_13,ev_17,-15.949855824363647,timelike-irreversible,3.993727059322363
ev_13,ev_18,-24.9218346438902,timelike-irreversible,4.992177344995889
ev_13,ev_19,-35.887766660616734,timelike-irreversible,5.9906399207945
ev_13,ev_20,-48.84775906502257,timelike-irreversible,6.989117187815824
ev_13,ev_21,-63.80193773580484,timelike-irreversible,7.9876115163298245
ev_13,ev_22,-80.75044684381751,timelike-irreversible,8.98612524082641
ev_13,ev_23,-99.69344839845657,timelike-irreversible,9.984660655147804
ev_13,ev_24,-120.63112173791852,timelike-irreversible,10.98322000771716
ev_13,ev_25,-143.56366296493607,timelike-irreversible,11.98180549687467
ev_13,ev_26,-168.49128432976633,timelike-irreversible,12.98041926633213
ev_13,ev_27,-195.4142135623731,timelike-irreversible,13.979063400756615
ev_13,ev_28,-224.332693155904,timelike-irreversible,14.97773992149363
ev_13,ev_29,-255.24697960371748,timelike-irreversible,15.97645078243968
ev_13,ev_30,-288.1573425923596,timelike-irreversible,16.97519786607389
ev_13,ev_31,-323.0640641530307,timelike-irreversible,17.973982979657865
ev_13,ev_32,-359.96743777421045,timelike-irreversible,18.97280785161254
ev_13,ev_33,-398.8677674782351,timelike-irreversible,19.971674128080377
ev_13,ev_34,-439.76536686473014,timelike-irreversible,20.970583369680732
ev_13,ev_35,-482.66055812391033,timelike-irreversible,21.969537048465778
ev_13,ev_36,-527.5536710228497,timelike-irreversible,22.968536545083793
ev_13,ev_37,-574.4450418679126,timelike-irreversible,23.967583146156237
ev_13,ev_38,-623.3350124466094,timelike-irreversible,24.96667804187432
ev_13,ev_39,-674.2239289522066,timelike-irreversible,25.965822323820337
ev_13,ev_40,-727.1121408944744,timelike-irreversible,26.96501698301847
ev_13,ev_41,-782.0,timelike-irreversible,27.964262908219126
ev_13,ev_42,-838.8878591055256,timelike-irreversible,28.96356088442037
ev_13,ev_43,-897.7760710477934,timelike-irreversible,29.962911591629297
ev_13,ev_44,-958.6649875533905,timelike-irreversible,30.962315603865783
ev_13,ev_45,-1021.5549581320873,timelike-irreversible,31.961773388410215
ev_13,ev_46,-1086.4463289771502,timelike-irreversible,32.96128530529643
ev_13,ev_47,-1153.3394418760895,timelike-irreversible,33.96085160705028
ev_13,ev_48,-1222.2346331352699,timelike-irreversible,34.96047243867379
ev_13,ev_49,-1293.132232521765,timelike-irreversible,35.96014783787415
ev_13,ev_50,-1366.0325622257894,timelike-irreversible,36.95987773553627
ev_13,ev_51,-1440.9359358469692,timelike-irreversible,37.95966195643698
ev_13,ev_52,-1517.8426574076402,timelike-irreversible,38.959500220198414
ev_13,ev_53,-1596.7530203962824,timelike-irreversible,39.95939214247737
ev_13,ev_54,-1677.667306844096,timelike-irreversible,40.95933723638721
ev_13,ev_55,-1760.585786437627,timelike-irreversible,41.95933491414785
ev_13,ev_56,-1845.5087156702336,timelike-irreversible,42.95938448895926
ev_13,ev_57,-1932.436337035064,timelike-irreversible,43.95948517709306
ev_13,ev_58,-2021.3688782620814,timelike-irreversible,44.95963610019638
ev_13,ev_59,-2112.3065516015436,timelike-irreversible,45.95983628780181
ev_13,ev_60,-2205.2495531561826,timelike-irreversible,46.96008468003633
ev_13,ev_61,-2300.198062264195,timelike-irreversible,47.96038013052227
ev_13,ev_62,-2397.1522409349777,timelike-irreversible,48.96072140946227
ev_13,ev_63,-2496.1122333393832,timelike-irreversible,49.96110720690028
ev_13,ev_64,-2597.07816535611,timelike-irreversible,50.96153613614988
ev_13,ev_65,-2700.0501441756364,timelike-irreversible,51.962006737381074
ev_13,ev_66,-2805.028257962964,timelike-irreversible,52.96251748135622
ev_13,ev_67,-2912.0125755802137,timelike-irreversible,53.963066773305364
ev_13,ev_68,-3021.0031463699643,timelike-irreversible,54.96365295693113
ev_13,ev_69,-3132.0,timelike-irreversible,55.96427431853289
ev_13,ev_70,-3245.0031463699643,timelike-irreversible,56.964929091239675
ev_13,ev_71,-3360.0125755802137,timelike-irreversible,57.96561545934119
ev_13,ev_72,-3477.028257962964,timelike-irreversible,58.96633156270588
ev_13,ev_73,-3596.0501441756364,timelike-irreversible,59.96707550127517
ev_13,ev_74,-3717.07816535611,timelike-irreversible,60.96784533962234
ev_13,ev_75,-3840.1122333393832,timelike-irreversible,61.968639111565
ev_13,ev_76,-3965.1522409349773,timelike-irreversible,62.96945482481945
ev_13,ev_77,-4092.198062264195,timelike-irreversible,63.97029046568567
ev_13,ev_78,-4221.249553156183,timelike-irreversible,64.97114400375125
ev_13,ev_79,-4352.306551601544,timelike-irreversible,65.97201339660283
ev_13,ev_80,-4485.368878262081,timelike-irreversible,66.97289659453354
ev_13,ev_81,-4620.436337035064,timelike-irreversible,67.97379154523502
ev_13,ev_82,-4757.508715670234,timelike-irreversible,68.97469619846277
ev_13,ev_83,-4896.585786437627,timelike-irreversible,69.97560851066339
ev_13,ev_84,-5037.667306844096,timelike-irreversible,70.97652644955299
ev_13,ev_85,-5180.753020396282,timelike-irreversible,71.97744799863554
ev_13,ev_86,-5325.84265740764,timelike-irreversible,72.97837116165063
ev_13,ev_87,-5472.935935846969,timelike-irreversible,73.9792939669403
ev_13,ev_88,-5622.032562225789,timelike-irreversible,74.9802144717244
ev_13,ev_89,-5773.132232521765,timelike-irreversible,75.98113076627489
ev_13,ev_90,-5926.23463313527,timelike-irreversible,76.98204097797921
ev_13,ev_91,-6081.339441876089,timelike-irreversible,77.98294327528353
ev_13,ev_92,-6238.44632897715,timelike-irreversible,78.98383587150697
ev_13,ev_93,-6397.554958132087,timelike-irreversible,79.98471702851793
ev_13,ev_94,-6558.66498755339,timelike-irreversible,80.98558506026484
ev_13,ev_95,-6721.776071047793,timelike-irreversible,81.98643833615284
ev_13,ev_96,-6886.887859105525,timelike-irreversible,82.98727528425985
ev_13,ev_97,-7054.0,timelike-irreversible,83.98809439438426
ev_13,ev_98,-7223.112140894475,timelike-irreversible,84.98889422091851
ev_13,ev_99,-7394.223928952207,timelike-irreversible,85.98967338554209
ev_13,ev_100,-7567.33501244661,timelike-irreversible,86.99043057972877
ev_13,ev_101,-7742.445041867913,timelike-irreversible,87.99116456706271
ev_13,ev_102,-7919.55367102285,timelike-irreversible,88.99187418535948
ev_13,ev_103,-8098.66055812391,timelike-irreversible,89.99255834858741
ev_13,ev_104,-8279.76536686473,timelike-irreversible,90.99321604858645
ev_13,ev_105,-8462.867767478236,timelike-irreversible,91.99384635658102
ev_13,ev_106,-8647.96743777421,timelike-irreversible,92.99444842448506
ev_13,ev_107,-8835.064064153032,timelike-irreversible,93.99502148599697
ev_13,ev_108,-9024.15734259236,timelike-irreversible,94.99556485748353
ev_13,ev_109,-9215.246979603717,timelike-irreversible,95.99607793865184
ev_13,ev_110,-9408.332693155904,timelike-irreversible,96.99656021300912
ev_13,ev_111,-9603.414213562373,timelike-irreversible,97.9970112481109
ev_14,ev_15,-0.9968536300356332,timelike-irreversible,0.9984255756117394
ev_14,ev_16,-3.9874244197864854,timelike-irreversible,1.9968536300356332
ev_14,ev_17,-8.971742037036472,timelike-irreversible,2.995286636874086
ev_14,ev_18,-15.949855824363649,timelike-irreversible,3.993727059322363
ev_14,ev_19,-24.9218346438902,timelike-irreversible,4.992177344995889
ev_14,ev_20,-35.887766660616734,timelike-irreversible,5.9906399207945
ev_14,ev_21,-48.84775906502257,timelike-irreversible,6.989117187815824
ev_14,ev_22,-63.80193773580484,timelike-irreversible,7.9876115163298245
ev_14,ev_23,-80.7504468438175,timelike-irreversible,8.986125240826409
ev_14,ev_24,-99.69344839845657,timelike-irreversible,9.984660655147804
ev_14,ev_25,-120.63112173791852,timelike-irreversible,10.98322000771716
ev_14,ev_26,-143.56366296493604,timelike-irreversible,11.981805496874669
ev_14,ev_27,-168.49128432976633,timelike-irreversible,12.98041926633213
ev_14,ev_28,-195.4142135623731,timelike-irreversible,13.979063400756615
ev_14,ev_29,-224.332693155904,timelike-irreversible,14.97773992149363
ev_14,ev_30,-255.24697960371745,timelike-irreversible,15.976450782439679
ev_14,ev_31,-288.15734259235956,timelike-irreversible,16.97519786607389
ev_14,ev_32,-323.0640641530307,timelike-irreversible,17.973982979657865
ev_14,ev_33,-359.9674377742105,timelike-irreversible,18.97280785161254
ev_14,ev_34,-398.8677674782351,timelike-irreversible,19.971674128080377
ev_14,ev_35,-439.7653668647302,timelike-irreversible,20.970583369680735
ev_14,ev_36,-482.66055812391033,timelike-irreversible,21.969537048465778
ev_14,ev_37,-527.5536710228497,timelike-irreversible,22.968536545083793
ev_14,ev_38,-574.4450418679127,timelike-irreversible,23.96758314615624
ev_14,ev_39,-623.3350124466094,timelike-irreversible,24.96667804187432
ev_14,ev_40,-674.2239289522066,timelike-irreversible,25.965822323820337
ev_14,ev_41,-727.1121408944744,timelike-irreversible,26.96501698301847
ev_14,ev_42,-782.0,timelike-irreversible,27.964262908219126
ev_14,ev_43,-838.8878591055256,timelike-irreversible,28.96356088442037
ev_14,ev_44,-897.7760710477935,timelike-irreversible,29.9629115916293
ev_14,ev_45,-958.6649875533906,timelike-irreversible,30.962315603865783
ev_14,ev_46,-1021.5549581320874,timelike-irreversible,31.961773388410215
ev_14,ev_47,-1086.4463289771502,timelike-irreversible,32.96128530529643
ev_14,ev_48,-1153.3394418760897,timelike-irreversible,33.96085160705028
ev_14,ev_49,-1222.2346331352699,timelike-irreversible,34.96047243867379
ev_14,ev_50,-1293.132232521765,timelike-irreversible,35.96014783787415
ev_14,ev_51,-1366.0325622257897,timelike-irreversible,36.95987773553627
ev_14,ev_52,-1440.9359358469692,timelike-irreversible,37.95966195643698
